method,value
Tweedie,0.7506625777349665
Tweedie,0.7321424693037953
Tweedie,0.7320192784034314
Tweedie,0.6686037739215398
Tweedie,0.6677742231816388
Tweedie,0.6676749423487672
Tweedie,0.6685356326249939
Tweedie,0.6677144856375229
Tweedie,0.7010892854968441
Tweedie,0.7024743653724289
Tweedie,0.7004183243478284
Tweedie,0.7255966385827722
Tweedie,0.7013805948672855
Tweedie,0.6810207302715375
Tweedie,0.7802447827060084
Tweedie,0.6806903094349185
Tweedie,0.6809613095789
Tweedie,0.6818420697059012
Tweedie,0.6611360115402142
Tweedie,0.6773717030023988
Tweedie,0.705000510647552
Tweedie,0.6890165385538506
Tweedie,0.6809685125020764
Tweedie,0.6480493710938839
Tweedie,0.6636958001697651
Tweedie,0.689775138186875
Tweedie,0.6850840869991933
Tweedie,0.6901302726605986
Tweedie,0.7575643140523399
Tweedie,0.7216854870928084
Tweedie,0.7093103872347121
Tweedie,0.7187703498125888
Tweedie,0.7326690019244523
Tweedie,0.6608808552888322
Tweedie,0.7111651592847219
Tweedie,0.6566088921792171
Tweedie,0.7207435583525019
Tweedie,0.7492605551095326
Tweedie,0.7049814740769199
Tweedie,0.6503788835797546
Tweedie,0.5896681584409007
Tweedie,0.6662202666289396
Tweedie,0.6517390169008234
Tweedie,1.0933952666786415
Tweedie,1.0937543127891414
Tweedie,1.0932081067431956
Tweedie,1.097422163655369
Tweedie,1.0968361073691557
Tweedie,1.1010815278167494
Tweedie,1.1004432803192588
Tweedie,1.0904129082416223
Tweedie,1.0992300538662905
Tweedie,1.100628876628392
Ridge,0.921155964562778
Ridge,0.9125525651096524
Ridge,0.9530943255002498
Ridge,0.9047785299411653
Ridge,0.8703226048569908
Ridge,0.6818110160954978
Ridge,0.6823948914940643
Ridge,0.680837251710505
Ridge,0.6803308555708945
Ridge,0.6736623498949683
Ridge,0.7228396511712764
Ridge,0.714234109948262
Ridge,0.7430403232650785
Ridge,0.7229731024619995
Ridge,0.7110751276778084
Ridge,0.8510027262578496
Ridge,0.8796080046159525
Ridge,0.8337249517694713
Ridge,0.8254485468589964
Ridge,0.8148129107150094
